Company,Origin,Ref,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,Latitude,Longitude
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65%,U.S.A.,3,Forastero (Arriba),Ecuador,37.09024,-95.712891
Violet Sky,Sambirano Valley,1458,2015,77%,U.S.A.,2.75,Trinitario,Madagascar,37.09024,-95.712891
Violet Sky,Moho River Valley,1458,2015,77%,U.S.A.,3,"Criollo, Trinitario",Belize,37.09024,-95.712891
Violet Sky,Cuyagua,1458,2015,77%,U.S.A.,3,Criollo,Venezuela,37.09024,-95.712891
Violet Sky,Peru,1458,2015,77%,U.S.A.,3.25,"Criollo, Trinitario",Peru,37.09024,-95.712891
Violet Sky,Cahabon,1502,2015,77%,U.S.A.,2.75,Trinitario,Guatemala,37.09024,-95.712891
Vivra,Peru,1720,2016,70%,U.S.A.,2.5, ,Peru,37.09024,-95.712891
Vivra,Ocumare,1720,2016,70%,U.S.A.,2.5, ,Venezuela,37.09024,-95.712891
Vivra,Dominican Republic,1724,2016,70%,U.S.A.,3, ,Domincan Republic,37.09024,-95.712891
Wellington Chocolate Factory,Conacado,1756,2016,70%,New Zealand,3.5,Trinitario,Dominican Republic,-40.900557,174.885971
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70%,New Zealand,3.5, ,Peru,-40.900557,174.885971
Whittakers,Ghana,733,2011,72%,New Zealand,2.5,Forastero,Ghana,-40.900557,174.885971
Wilkie's Organic,Amazonas,1169,2013,75%,Ireland,2.5,Criollo,Peru,53.1423672,-7.692053599999999
Wilkie's Organic,Amazonas,1169,2013,89%,Ireland,2.75,Criollo,Peru,53.1423672,-7.692053599999999
Wilkie's Organic,Tumbes,1169,2013,75%,Ireland,3.25,Criollo,Peru,53.1423672,-7.692053599999999
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75%,Ireland,2.75,Criollo,Peru,53.1423672,-7.692053599999999
Willie's Cacao,Los Llanos,1848,2016,70%,U.K.,4, ,Colombia,55.378051,-3.435973
Willie's Cacao,Los Llanos,1227,2014,88%,U.K.,3,Trinitario,Colombia,55.378051,-3.435973
Willie's Cacao,"Java, Indonesian Black",1109,2013,100%,U.K.,2.25, ,Indonesia,55.378051,-3.435973
Willie's Cacao,Sambirano,593,2010,71%,U.K.,3,Trinitario,Madagascar,55.378051,-3.435973
Willie's Cacao,Hacienda Las Trincheras,593,2010,72%,U.K.,3.5, ,Venezuela,55.378051,-3.435973
Willie's Cacao,Java,593,2010,69%,U.K.,3.75, ,Indonesia,55.378051,-3.435973
Willie's Cacao,San Martin,457,2009,70%,U.K.,3, ,Peru,55.378051,-3.435973
Willie's Cacao,Rio Caribe,457,2009,72%,U.K.,3.25,Trinitario,Venezuela,55.378051,-3.435973
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74%,U.S.A.,3,Criollo,Venezuela,37.09024,-95.712891
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76%,U.S.A.,3.5, ,Bolivia,37.09024,-95.712891
Wm,"Ghana, 2013, batch 129",1916,2016,75%,U.S.A.,3.75, ,Ghana,37.09024,-95.712891
Woodblock,"Maranon, Cajamarca",1243,2014,70%,U.S.A.,3,Forastero (Nacional),Peru,37.09024,-95.712891
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Woodblock,Gran Couva,1042,2013,70%,U.S.A.,3.5,Trinitario,Trinidad,37.09024,-95.712891
Woodblock,Ecuador,825,2012,70%,U.S.A.,2.5, ,Ecuador,37.09024,-95.712891
Woodblock,Costa Rica,825,2012,70%,U.S.A.,3, ,Costa Rica,37.09024,-95.712891
Woodblock,Sambirano,951,2012,70%,U.S.A.,3.25,Trinitario,Madagascar,37.09024,-95.712891
Woodblock,Ocumare,741,2011,70%,U.S.A.,4, ,Venezuela,37.09024,-95.712891
Woodblock,La Red,769,2011,70%,U.S.A.,3.5, ,Dominican Republic,37.09024,-95.712891
Xocolat,Hispaniola,1057,2013,66%,Domincan Republic,3, ,Dominican Republic,18.735693,-70.162651
Xocolla,"Sambirano, batch 170102",1948,2017,70%,U.S.A.,2.75, ,Madagascar,37.09024,-95.712891
Xocolla,"Hispaniola, batch 170104",1948,2017,70%,U.S.A.,2.5, ,Dominican Republic,37.09024,-95.712891
Zak's,"Papua New Guinea, Batch 2",1574,2015,70%,U.S.A.,3, ,Papua New Guinea,37.09024,-95.712891
Zak's,"Dominican Republic, Batch D2",1578,2015,70%,U.S.A.,3.25, ,Domincan Republic,37.09024,-95.712891
Zak's,"Madagascar, Batch 2",1578,2015,70%,U.S.A.,3.25,Trinitario,Madagascar,37.09024,-95.712891
Zak's,"Peru, Batch 1",1578,2015,70%,U.S.A.,3.25, ,Peru,37.09024,-95.712891
Zak's,"Belize, Batch 2",1578,2015,70%,U.S.A.,3.5,Trinitario,Belize,37.09024,-95.712891
Zak's,"House Blend, Batch 2",1582,2015,60%,U.S.A.,3, , ,37.09024,-95.712891
Zart Pralinen,"Millot P., Ambanja",1820,2016,70%,Austria,3.5,"Criollo, Trinitario",Madagascar,47.516231,14.550072
Zart Pralinen,UNOCACE,1824,2016,70%,Austria,2.75,Nacional (Arriba),Ecuador,47.516231,14.550072
Zart Pralinen,San Juan Estate,1824,2016,85%,Austria,2.75,Trinitario,Trinidad,47.516231,14.550072
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85%,Austria,3,"Criollo, Trinitario",Tanzania,47.516231,14.550072
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70%,Austria,3.5,"Criollo, Trinitario",Tanzania,47.516231,14.550072
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78%,Austria,3.5,Trinitario,Trinidad,47.516231,14.550072
Zokoko,Guadalcanal,1716,2016,78%,Australia,3.75, ,Solomon Islands,-25.274398,133.775136
Zokoko,Goddess Blend,1780,2016,65%,Australia,3.25, , ,-25.274398,133.775136
Zokoko,Alto Beni,697,2011,68%,Australia,3.5, ,Bolivia,-25.274398,133.775136
Zokoko,Tokiala,701,2011,66%,Australia,3.5,Trinitario,Papua New Guinea,-25.274398,133.775136
Zokoko,"Tranquilidad, Baures",701,2011,72%,Australia,3.75, ,Bolivia,-25.274398,133.775136
Zotter,Raw,1205,2014,80%,Austria,2.75, , ,47.516231,14.550072
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72%,Austria,3.5, ,Panama,47.516231,14.550072
Zotter,Amazonas Frucht,801,2012,65%,Austria,3.5, , ,47.516231,14.550072
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70%,Austria,3,Criollo (Amarru),Peru,47.516231,14.550072
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70%,Austria,3.5,Criollo (Amarru),Peru,47.516231,14.550072
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62%,Austria,3.75, ,Dominican Republic,47.516231,14.550072
Zotter,El Oro,879,2012,75%,Austria,3,Forastero (Nacional),Ecuador,47.516231,14.550072
Zotter,Huiwani Coop,879,2012,75%,Austria,3,"Criollo, Trinitario",Papua New Guinea,47.516231,14.550072
Zotter,El Ceibo Coop,879,2012,90%,Austria,3.25, ,Bolivia,47.516231,14.550072
Zotter,Santo Domingo,879,2012,70%,Austria,3.75, ,Dominican Republic,47.516231,14.550072
Zotter,"Kongo, Highlands",883,2012,68%,Austria,3.25,Forastero,Congo,47.516231,14.550072
Zotter,"Indianer, Raw",883,2012,58%,Austria,3.5, , ,47.516231,14.550072
Zotter,Peru,647,2011,70%,Austria,3.75, ,Peru,47.516231,14.550072
Zotter,Congo,749,2011,65%,Austria,3,Forastero,Congo,47.516231,14.550072
Zotter,Kerala State,749,2011,65%,Austria,3.5,Forastero,India,47.516231,14.550072
Zotter,Kerala State,781,2011,62%,Austria,3.25, ,India,47.516231,14.550072
Zotter,"Brazil, Mitzi Blue",486,2010,65%,Austria,3, ,Brazil,47.516231,14.550072
